No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,Business Category,Product Category,Source,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
2406,monster energy price,18100,8,915.0,$0.01,56,42,https://www.swiggy.com/instamart/p/monster-energy-drink-CL1739RPBH,,,,,,,,,,swiggy.com,monster energy,,instamart drink cl1739rpbh,1
2407,late check out,27100,60,56.0,$0.10,3,19,https://www.swiggy.com/city/pune/pimpri-chinchwad-restaurants/late-night-restaurants-dineout,Pune,,,,Pune,,Restaurant,Food & Dining,Food & Dining,swiggy.com,late,,city pimpri chinchwad night dineout,1
2408,lactose free cow milk,27100,64,56.0,$0.04,44,26,https://www.swiggy.com/stores/instamart/p/akshayakalpa-lactose-free-milk-0L77P8OIZP?locId=MTIuOTM3OTgxMDYsNzcuNjI2NzAyOTUw,,,,,,,,,,swiggy.com,lactose free milk,,stores instamart akshayakalpa 0l77p8oizp,1
2409,good restaurants near me for dinner,27100,7,2636.0,$0.05,16,72,https://www.swiggy.com/restaurants-near-me,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,me,,,1
2410,free from lactose milk,27100,23,116.0,$0.20,59,31,https://www.swiggy.com/instamart/p/amul-lactose-free-milk-IP340SGX1A,,,,,,,,,,swiggy.com,free lactose milk,,instamart amul ip340sgx1a,1
2411,food of south india,27100,32,56.0,$0.05,1,39,https://www.swiggy.com/collections/83634?collection_id=83634&search_context=southindian&tags=layout_CCS_SouthIndian&type=rcv2,,,,,,,,,,swiggy.com,,,collections 83634,1
2412,rama krishna hotel mumbai,27100,20,116.0,$0.24,3,20,https://www.swiggy.com/city/mumbai/hotel-ram-krishna-vile-parle-east-rest2706,Mumbai,,,,Mumbai,,Hotel,Accommodation,Accommodation,swiggy.com,krishna,,city ram vile parle rest2706,1
2413,pump house,27100,12,915.0,$0,3,27,https://www.swiggy.com/restaurants/the-pump-house-whitefield-bangalore-687355/dineout,Bengaluru,,,,Bengaluru,Whitefield,Restaurant,Food & Dining,Food & Dining,swiggy.com,pump house,,bangalore 687355 dineout,1
2414,patanjali aloe vera gel,27100,45,56.0,$0.09,98,43,https://www.swiggy.com/instamart/p/patanjali-saundarya-aloe-vera-gel-IPM6LF0EG7,,,,,,,,,,swiggy.com,patanjali aloe vera gel,,instamart saundarya ipm6lf0eg7,1
2415,shreyas hotel pune,27100,10,533.0,$0.15,14,26,https://www.swiggy.com/city/pune/hotel-shreyas-apte-road-deccan-gymkhana-rest11208,Pune,,,,Pune,,Hotel,Accommodation,Accommodation,swiggy.com,shreyas,,city apte road deccan gymkhana rest11208,1
2416,royalty restaurant,27100,19,116.0,$0.09,2,25,https://www.swiggy.com/restaurants/aurous-restro-lounge-bistupur-jamshedpur-825045/dineout,Jamshedpur,,,,Jamshedpur,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,aurous restro lounge bistupur 825045 dineout,1
2417,restaurants near me for lunch,27100,5,2636.0,$0.26,15,18,https://www.swiggy.com/restaurants-near-me,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,me,,,1
2418,restaurants near me for breakfast,27100,4,4390.0,$0.30,7,16,https://www.swiggy.com/breakfast-dish-restaurants-near-me,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,me breakfast,,dish,1
2419,restaurant jp nagar bangalore,27100,7,2636.0,$0.03,10,22,https://www.swiggy.com/city/bangalore/jp-nagar-restaurants/family-dining-restaurants-dineout,Bengaluru,,,,Bengaluru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,jp nagar bangalore,,city family dineout,1
2420,restaurant for delivery,27100,4,8238.0,$0.14,2,29,https://www.swiggy.com/order-online-near-me,,,,,,,,,,swiggy.com,,,order online me,1
2421,karim's original from jama masjid delhi-6,33100,10,915.0,$0.09,2,21,https://www.swiggy.com/restaurants/karims-original-from-jama-masjid-delhi-6-camp-pune-1234496/dineout,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,swiggy.com,original jama masjid,,karims camp pune 1234496 dineout,1
2422,job openings website,22200,98,56.0,$0.32,4,86,https://careers.swiggy.com/,,,,,,,,,,careers.swiggy.com,,,,1
2423,instamart near me,27100,5,8238.0,$0.26,11,25,https://www.swiggy.com/instamart,,,,,,,,,,swiggy.com,instamart,,,1
2424,ice cream sandwich,27100,51,56.0,$0.58,15,26,https://www.swiggy.com/instamart/recipe/ice-cream-sandwich,,,,,,,,,,swiggy.com,ice cream sandwich,,instamart recipe,1
2425,ibis gurgaon hotel,27100,48,56.0,$0.64,21,24,https://www.swiggy.com/restaurants/spice-it-ibis-hotel-sector-53-gurgaon-47716/dineout,Gurugram,,,,Gurugram,,Restaurant,Food & Dining,Food & Dining,swiggy.com,ibis gurgaon hotel,,spice it sector 53 47716 dineout,1
2426,hotel bharath,22200,11,693.0,$0.12,1,25,https://www.swiggy.com/city/davanagere/bharath-hotel-ksrtc-bus-stand-old-town-rest119854,,,,,,,Hotel,Accommodation,Accommodation,swiggy.com,bharath,,city davanagere ksrtc bus stand old town rest119854,1
2427,khau galli,27100,7,2636.0,$0,9,29,https://www.swiggy.com/city/mumbai/khau-galli,Mumbai,,,,Mumbai,,,,,swiggy.com,khau galli,,city,1
2428,elloras dehradun,27100,13,533.0,$0.20,4,28,https://www.swiggy.com/city/dehradun/elloras-melting-moments-rajpur-road-rest69701,Dehradun,,,,Dehradun,,,,,swiggy.com,elloras,,city melting moments rajpur road rest69701,1
2429,dispenser,22200,32,56.0,$0.01,63,56,https://www.swiggy.com/instamart/p/soham-housewares-plastic-water-dispenser-white-blue-BSTSAA92ST,,,,,,,,,,swiggy.com,dispenser,,instamart soham housewares plastic water white blue bstsaa92st,1
2430,dev technical campus,27100,69,56.0,$0,3,22,https://careers.swiggy.com/,,,,,,,,,,careers.swiggy.com,,,,1
2431,dal khichdi,27100,6,1785.0,$0.14,1,27,https://www.swiggy.com/instamart/recipe/dal-khichdi,,,,,,,,,,swiggy.com,dal khichdi,,instamart recipe,1
2432,cake miniature,27100,24,116.0,$0.04,97,34,https://www.swiggy.com/city/bangalore/mini-cake-madiwala-btm-rest822029,Bengaluru,,,,Bengaluru,,,,,swiggy.com,cake,,city bangalore mini madiwala btm rest822029,1
2433,bar and restaurant,27100,4,8238.0,$0.19,4,23,https://www.swiggy.com/city/hyderabad/best-bars-restaurants-dineout,Hyderabad,,,,Hyderabad,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city best dineout,1
2434,amul milk price,27100,13,533.0,$0.09,7,24,https://www.swiggy.com/instamart/city/bangalore/cb/amul/milk,Bengaluru,,,,Bengaluru,,,,,swiggy.com,amul milk,,instamart city bangalore cb,1
2435,amul milk cost,27100,8,1270.0,$0.03,9,19,https://www.swiggy.com/instamart/city/bangalore/cb/amul/milk,Bengaluru,,,,Bengaluru,,,,,swiggy.com,amul milk,,instamart city bangalore cb,1
2436,brunch near me,9900,5,4390.0,$0.05,4,37,https://www.swiggy.com/city/mumbai/brunch-restaurants-dineout,Mumbai,,,,Mumbai,,Restaurant,Food & Dining,Food & Dining,swiggy.com,brunch,,city dineout,1
2437,bisleri water bottle,22200,29,59.0,$0.18,89,46,https://www.swiggy.com/instamart/p/bisleri-mineral-water-bottle-KFVRFUM83I,,,,,,,,,,swiggy.com,bisleri water bottle,,instamart mineral kfvrfum83i,1
2438,best restaurants in jaipur,27100,11,693.0,$0.43,14,18,https://www.swiggy.com/city/jaipur/family-dining-restaurants-dineout,Jaipur,,,,Jaipur,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city family dineout,1
2439,best food restaurants in jaipur,27100,8,1785.0,$0.06,13,24,https://www.swiggy.com/city/jaipur/family-dining-restaurants-dineout,Jaipur,,,,Jaipur,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city family dineout,1
2440,teddy bear soap,27100,32,56.0,$0.10,99,51,https://www.swiggy.com/instamart/p/tedibar-moisturising-baby-bathing-bar-single-by-torrent-pharma-OXNKECMFWK,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,instamart tedibar moisturising baby bathing single by torrent pharma oxnkecmfwk,1
2441,tea with lemon,27100,20,138.0,$0.03,67,28,https://www.swiggy.com/instamart/recipe/lemon-tea,,,,,,,,,,swiggy.com,tea lemon,,instamart recipe,1
2442,stories brewery & kitchen,22200,5,2636.0,$0.57,11,15,https://www.swiggy.com/restaurants/stories-brewery-and-kitchen-btm-layout-bangalore-604100/dineout,Bengaluru,,,,Bengaluru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,stories brewery kitchen,,btm layout bangalore 604100 dineout,1
2443,sobo center,27100,10,406.0,$0.09,6,18,https://www.swiggy.com/city/ahmedabad/sobo-centre-landmark-restaurants-dineout,Ahmedabad,,,,Ahmedabad,,Restaurant,Food & Dining,Food & Dining,swiggy.com,sobo,,city centre landmark dineout,1
2444,simple face wash 150ml,12100,15,306.0,$0.04,99,19,https://www.swiggy.com/instamart/p/simple-kind-to-skin-refreshing-facial-wash-KJFWFDBJZ4,,,,,,,,,,swiggy.com,simple wash,,instamart kind to skin refreshing facial kjfwfdbjz4,1
2445,restaurant in calcutta,27100,7,2636.0,$0.06,6,27,https://www.swiggy.com/city/kolkata/fine-dining-restaurants-dineout,Kolkata,,,,Kolkata,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city fine dineout,1
2446,pune famous restaurant,27100,12,533.0,$0.08,8,25,https://www.swiggy.com/city/pune/fine-dining-restaurants-dineout,Pune,,,,Pune,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city fine dineout,1
2447,pendrive 128 gb,18100,27,59.0,$0.02,79,20,https://www.swiggy.com/instamart/p/sandisk-128-gb-ultra-usb-3-0-pen-drive-black-TOM57Y0R67,,,,,,,,,,swiggy.com,128 gb,,instamart sandisk ultra usb pen drive black tom57y0r67,1
2448,restaurant with delivery,27100,4,8238.0,$0.14,2,26,https://www.swiggy.com/order-online-near-me,,,,,,,,,,swiggy.com,,,order online me,1
2449,jai hind kolkata,27100,6,1785.0,$0.05,4,21,https://www.swiggy.com/city/kolkata/jai-hind-dhaba-bhawanipur-south-kolkata-rest3071,Kolkata,,,,Kolkata,,,,,swiggy.com,jai hind,,city dhaba bhawanipur rest3071,1
2450,hotel in hyderabad telangana,27100,110,56.0,$0.71,94,51,https://www.swiggy.com/city/hyderabad,Hyderabad,,,,Hyderabad,,,,,swiggy.com,,,city,1
2451,honey & dough,12100,8,1270.0,$0.27,8,20,https://www.swiggy.com/city/delhi/honey-and-dough-b-2b-block-janakpuri-rest32395,Delhi,Delhi,India,North,Delhi,,,,,swiggy.com,honey dough,,city 2b block janakpuri rest32395,1
2452,heat protection hair spray,22200,16,306.0,$0.17,100,42,https://www.swiggy.com/instamart/p/streax-heat-protect-spray-for-hair-hair-styling-spray-women-men-less-hair-breakage-4SDJGQRNUU,,,,,,,,,,swiggy.com,heat hair spray,,instamart streax protect hair styling spray women men less hair breakage 4sdjgqrnuu,1
2453,guntur pincode,27100,104,56.0,$0,1,26,https://www.swiggy.com/,,,,,,,,,,swiggy.com,,,,1
2454,food near me seafood,27100,6,2636.0,$0.09,8,24,https://www.swiggy.com/city/hyderabad/seafood-cuisine-restaurants,Hyderabad,,,,Hyderabad,,Restaurant,Food & Dining,Food & Dining,swiggy.com,seafood,,city cuisine,1
2455,food fish restaurants near me,27100,6,4390.0,$0.06,9,22,https://www.swiggy.com/city/surat/seafood-cuisine-restaurants,Surat,,,,Surat,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city seafood cuisine,1
2456,fish restaurants near me,27100,9,1270.0,$0.52,8,16,https://www.swiggy.com/city/hyderabad/seafood-cuisine-restaurants,Hyderabad,,,,Hyderabad,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city seafood cuisine,1
2457,nagarjuna near me,22200,9,1270.0,$0,1,20,https://www.swiggy.com/city/bangalore/nagarjuna,Bengaluru,,,,Bengaluru,,,,,swiggy.com,nagarjuna,,city bangalore,1
2458,manforce staylong tablet,27100,38,56.0,$0.13,84,47,https://www.swiggy.com/instamart/p/manforce-staylong-50-30mg-sildenafil-dapoxetine-4V8B26C6LZ,,,,,,,,,,swiggy.com,manforce staylong,,instamart 50 30mg sildenafil dapoxetine 4v8b26c6lz,1
2459,karim hotel,22200,12,693.0,$0.10,2,32,https://www.swiggy.com/restaurants/karims-hotel-pvt-ltd-jama-masjid-vikaspuri-delhi-892114/dineout,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,swiggy.com,hotel,,karims pvt ltd jama masjid vikaspuri 892114 dineout,1
2460,nice dine in restaurants near me,27100,6,4390.0,$0.05,16,30,https://www.swiggy.com/restaurants-near-me,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,me,,,1
2461,belgian waffle menu,22200,8,1785.0,$0.21,1,19,https://www.swiggy.com/city/pune/the-belgian-waffle-co-jm-road-rest33848,Pune,,,,Pune,,,,,swiggy.com,belgian waffle,,city jm road rest33848,1
2462,basmati rice india gate,27100,15,406.0,$0.04,97,43,https://www.swiggy.com/instamart/p/india-gate-super-basmati-rice-MXKI1A8YC1,,,India,,India Gate,India Gate,,,,swiggy.com,basmati rice,,instamart super mxki1a8yc1,1
2463,amul milk powder,27100,20,116.0,$0.08,96,50,https://www.swiggy.com/instamart/p/amulspray-baby-milk-powder-327X7A6XT0,,,,,,,,,,swiggy.com,milk powder,,instamart amulspray baby 327x7a6xt0,1
2464,american chop suey food,27100,6,2636.0,$0,1,36,https://www.swiggy.com/instamart/recipe/american-chop-suey,,,,,,,,,,swiggy.com,american chop suey,,instamart recipe,1
2465,chat in punjabi,27100,36,56.0,$0.49,1,20,https://www.swiggy.com/city/raipur/punjabi-chat-corner-shailendra-nagar-civil-lines-rest88267,Raipur,,,,Raipur,,,,,swiggy.com,chat punjabi,,city corner shailendra nagar civil lines rest88267,1
2466,cafe sarwaa,27100,14,533.0,$0.02,4,28,https://www.swiggy.com/city/thiruvananthapuram/cafe-sarwaa-thampanoor-vazhuthacaud-rest287240,Thiruvananthapuram,,,,Thiruvananthapuram,,Restaurant,Food & Dining,Food & Dining,swiggy.com,sarwaa,,city thampanoor vazhuthacaud rest287240,1
2467,eateries jp nagar,27100,7,2636.0,$0.04,11,24,https://www.swiggy.com/city/bangalore/jp-nagar-restaurants/family-dining-restaurants-dineout,Bengaluru,,,,Bengaluru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,jp nagar,,city bangalore family dineout,1
2468,delivery restaurant,27100,4,8238.0,$0.11,2,23,https://www.swiggy.com/order-online-near-me,,,,,,,,,,swiggy.com,,,order online me,1
2469,delhi food restaurants,22200,6,2636.0,$0.07,4,27,https://www.swiggy.com/city/delhi,Delhi,Delhi,India,North,Delhi,,,,,swiggy.com,,,city,1
2470,continental foods,27100,22,116.0,$0.02,1,21,https://www.swiggy.com/city/mumbai/continental-cuisine-order-online,Mumbai,,,,Mumbai,,,,,swiggy.com,continental,,city cuisine order online,1
2471,top restaurants chennai,27100,5,1785.0,$0.05,8,25,https://www.swiggy.com/city/chennai/fine-dining-restaurants-dineout,Chennai,,,,Chennai,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city fine dineout,1
2472,krispy kreme,27100,19,159.0,$0.14,1,27,https://www.swiggy.com/city/bangalore/krispy-kreme-doughnuts-and-coffee-appareddipalya-indiranagar-rest8732,Bengaluru,,,,Bengaluru,Indiranagar,,,,swiggy.com,krispy kreme,,city bangalore doughnuts coffee appareddipalya rest8732,1
2473,philips one blade,22200,21,116.0,$0.02,98,49,https://www.swiggy.com/instamart/p/philips-oneblade-face-hybrid-shaver-and-trimmer-zero-trim-in-one-stroke-dual-protect-30-min-runtime-qp1424-10-YJSOMPHUKZ,,,,,,,,,,swiggy.com,philips one,,instamart oneblade face hybrid shaver trimmer zero trim stroke dual protect 30 min runtime qp1424 10 yjsomphukz,1
2474,oppo k13 price,18100,14,246.0,$0.03,99,25,https://www.swiggy.com/instamart/p/oppo-k13-8-gb-ram-128-gb-storage-7000-mah-battery-50-mp-2-mp-rear-camera-6-67-display-prism-black-92VTLIETHN,,,,,,,,,,swiggy.com,oppo k13,,instamart gb ram 128 gb storage 7000 mah battery 50 mp mp rear camera 67 display prism black 92vtliethn,1
2475,nearest bars near me,27100,7,2636.0,$0.11,8,22,https://www.swiggy.com/city/jaipur/best-bars-restaurants-dineout,Jaipur,,,,Jaipur,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city best dineout,1
2476,near bar near me,27100,3,4390.0,$0.08,15,24,https://www.swiggy.com/best-bars-restaurants-dineout-near-me,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,me,,best dineout,1
2477,mumbai best restaurant,33100,38,56.0,$0.14,5,31,https://www.swiggy.com/city/mumbai/best-restaurants,Mumbai,,,,Mumbai,,Restaurant,Food & Dining,Food & Dining,swiggy.com,best,,city,1
2478,monster drink,27100,17,203.0,$0.06,83,51,https://www.swiggy.com/instamart/p/monster-energy-drink-CL1739RPBH,,,,,,,,,,swiggy.com,monster drink,,instamart energy cl1739rpbh,1
2479,mirza ismail road,27100,12,406.0,$0,6,23,https://www.swiggy.com/city/jaipur/mirza-ismail-road-restaurants,Jaipur,,,,Jaipur,,Restaurant,Food & Dining,Food & Dining,swiggy.com,mirza ismail road,,city,1
2480,south india food,33100,21,116.0,$0.04,1,32,https://www.swiggy.com/collections/83634?collection_id=83634&search_context=southindian&tags=layout_CCS_SouthIndian&type=rcv2,,,,,,,,,,swiggy.com,,,collections 83634,1
2481,social park street,27100,12,406.0,$0.13,2,37,https://www.swiggy.com/restaurants/park-street-social-park-street-kolkata-841465/dineout,Kolkata,,,,Kolkata,,Restaurant,Food & Dining,Food & Dining,swiggy.com,social park street,,park street 841465 dineout,1
2482,smoor,27100,20,138.0,$0.16,48,54,https://www.swiggy.com/city/mumbai/smoor,Mumbai,,,,Mumbai,,,,,swiggy.com,smoor,,city,1
2483,sangeetha t nagar,18100,5,4390.0,$0.33,7,21,https://www.swiggy.com/city/chennai/sangeetha-veg-restaurant-thyagaraya-nagar-t-nagar-rest987161,Chennai,,,,Chennai,,Restaurant,Food & Dining,Food & Dining,swiggy.com,sangeetha nagar,,city veg thyagaraya nagar rest987161,1
2484,roast ccx,22200,14,306.0,$0,1,24,https://www.swiggy.com/city/hyderabad/roast-ccx-banjara-hills-rest985481,Hyderabad,,,,Hyderabad,,,,,swiggy.com,roast ccx,,city banjara hills rest985481,1
2485,restaurants and delivery,27100,2,8238.0,$0.11,2,28,https://www.swiggy.com/order-online-near-me,,,,,,,,,,swiggy.com,,,order online me,1
2486,uno flip,33100,16,246.0,$0.09,95,56,https://www.swiggy.com/instamart/p/mattel-games-uno-flip-uno-flip-edition-card-game-8Y67FQHYQ9,,,,,,,,,,swiggy.com,uno flip,,instamart mattel games uno flip edition card game 8y67fqhyq9,1
2487,gwalior pin,27100,80,56.0,$0,1,16,https://www.swiggy.com/instamart,,,,,,,,,,swiggy.com,,,instamart,1
2488,govind garden restaurant pimple saudagar,27100,7,2636.0,$0.06,5,19,https://www.swiggy.com/restaurants/govind-garden-pimple-saudagar-pune-690784/dineout,Pune,,,,Pune,,Restaurant,Food & Dining,Food & Dining,swiggy.com,govind garden pimple saudagar,,690784 dineout,1
2489,govind garden pimple saudagar,27100,14,306.0,$0.04,4,22,https://www.swiggy.com/restaurants/govind-garden-pimple-saudagar-pune-690784/dineout,Pune,,,,Pune,,Restaurant,Food & Dining,Food & Dining,swiggy.com,govind garden pimple saudagar,,690784 dineout,1
2490,freedom oil,22200,17,159.0,$0.07,79,48,https://www.swiggy.com/instamart/city/bangalore/b/freedom,Bengaluru,,,,Bengaluru,,,,,swiggy.com,freedom,,instamart city bangalore,1
2491,frankie,27100,7,4390.0,$0,1,39,https://www.swiggy.com/instamart/recipe/veg-frankie,,,,,,,,,,swiggy.com,frankie,,instamart recipe veg,1
2492,hotel tiranga,33100,21,151.0,$0,1,28,https://www.swiggy.com/restaurants/hotel-new-tiranga-family-restaurant-michoukroad-hinjewadi-pune-689373,Pune,,,,Pune,,Restaurant,Food & Dining,Food & Dining,swiggy.com,hotel tiranga,,new family michoukroad hinjewadi 689373,1
2493,bastian empire,14800,15,306.0,$0.39,6,23,https://www.swiggy.com/restaurants/bastian-empire-koregaon-park-pune-997519/dineout,Pune,,,,Pune,,Restaurant,Food & Dining,Food & Dining,swiggy.com,bastian empire,,koregaon park 997519 dineout,1
2494,cafe in vadodara,22200,11,693.0,$0,1,20,https://www.swiggy.com/city/vadodara/cafe-dish-restaurants,Vadodara,,,,Vadodara,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city dish,1
2495,bottlegreen,27100,37,56.0,$0.09,1,20,https://www.swiggy.com/stores/instamart/p/bottle-green-sparkling-elderflower-presse-D7PCJXPGH7?locId=MTkuMDU2MTkzNzYsNzIuODMzMzE0ODcw,,,,,,,,,,swiggy.com,,,stores instamart bottle green sparkling elderflower presse d7pcjxpgh7,1
2496,deconstruct lip balm,27100,11,533.0,$0.08,100,52,https://www.swiggy.com/instamart/p/deconstruct-brightening-lip-balm-spf-50-moisturizes-dry-lips-brightens-pigmentation-UYACCW5FBL,,,,,,,,,,swiggy.com,deconstruct lip balm,,instamart brightening spf 50 moisturizes dry lips brightens pigmentation uyaccw5fbl,1
2497,cosy box,27100,17,246.0,$0.07,2,27,https://www.swiggy.com/restaurants/cosy-box-netaji-nagar-delhi-920759/dineout,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,swiggy.com,cosy box,,netaji nagar 920759 dineout,1
2498,closest bar near me,27100,7,2636.0,$0.08,8,44,https://www.swiggy.com/city/jaipur/best-bars-restaurants-dineout,Jaipur,,,,Jaipur,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city best dineout,1
2499,zen café,27100,13,533.0,$0.09,4,37,https://www.swiggy.com/restaurants/zen-cafe-lower-parel-worli-lower-parel-worli-9748/dineout,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,zen,,lower parel worli lower parel worli 9748 dineout,1
2500,yogabar muesli,27100,30,56.0,$0.10,100,57,https://www.swiggy.com/stores/instamart/item/IBD5BTKDRP,,,,,,,,,,swiggy.com,,,stores instamart item ibd5btkdrp,1
2501,chennai to rameshwaram distance,27100,45,56.0,$0.11,1,13,https://blog.swiggy.com/food-on-train/chennai-to-rameswaram-train/,Chennai,,,,Chennai,,Restaurant,Food & Dining,Food & Dining,blog.swiggy.com,to,,on train rameswaram train,1
2502,truffles near me,27100,6,4390.0,$0,5,23,https://www.swiggy.com/city/bangalore/truffles,Bengaluru,,,,Bengaluru,,,,,swiggy.com,truffles,,city bangalore,1
2503,swiggy offer code,27100,11,406.0,$0.40,1,21,https://www.swiggy.com/use-coupon-code-saltlunch75-to-avail-cuisine-order-online-near-me,,,,,,,,,,swiggy.com,code,,use coupon saltlunch75 to avail cuisine order online me,1
2504,sindhi sweets,27100,8,1785.0,$0.17,4,28,https://www.swiggy.com/city/chandigarh/sindhi-sweets,Chandigarh,Chandigarh,India,North,Chandigarh,,,,,swiggy.com,sindhi sweets,,city,1
2505,simple moisturizer,18100,16,306.0,$0.17,100,54,https://www.swiggy.com/instamart/p/simple-kind-to-skin-hydrating-light-moisturiser-LCUF1AOZVY,,,,,,,,,,swiggy.com,simple,,instamart kind to skin hydrating light moisturiser lcuf1aozvy,1
2506,sangeetha restaurant t nagar,14800,7,1270.0,$0.14,9,19,https://www.swiggy.com/city/chennai/sangeetha-veg-restaurant-thyagaraya-nagar-t-nagar-rest987161,Chennai,,,,Chennai,,Restaurant,Food & Dining,Food & Dining,swiggy.com,sangeetha nagar,,city veg thyagaraya nagar rest987161,1
2507,rooftop,27100,7,2636.0,$0.51,1,40,https://www.swiggy.com/city/jaipur/rooftop-restaurants-dineout,Jaipur,,,,Jaipur,,Restaurant,Food & Dining,Food & Dining,swiggy.com,rooftop,,city dineout,1
2508,yogabar protein,27100,29,56.0,$0.17,97,56,https://www.swiggy.com/instamart/city/chennai/b/yogabar,Chennai,,,,Chennai,,,,,swiggy.com,yogabar,,instamart city,1
2509,www zepto.com,22200,61,56.0,$0.76,1,14,https://www.swiggy.com/instamart/p/gold-flake-indie-mint-FPYRGA310I,,,,,,,,,,swiggy.com,,,instamart gold flake indie mint fpyrga310i,1
2510,malabar restaurants,22200,16,306.0,$0.05,1,22,https://www.swiggy.com/city/bangalore/new-malabar-restaurant-kitignur-main-road-kr-puram-rest296888,Bengaluru,,,,Bengaluru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,malabar,,city bangalore new kitignur main road kr puram rest296888,1
2511,lingaiah tiffin centre,27100,5,4390.0,$0.10,5,22,https://www.swiggy.com/city/hyderabad/lingaiah-hotel-mallepally-toli-chowki-rest214964,Hyderabad,,,,Hyderabad,,Hotel,Accommodation,Accommodation,swiggy.com,lingaiah,,city mallepally toli chowki rest214964,1
2512,late check in late check out,27100,42,56.0,$0.27,3,33,https://www.swiggy.com/restaurants/late-checkout-lower-parel-mumbai-1030064/dineout,Mumbai,,,,Mumbai,,Restaurant,Food & Dining,Food & Dining,swiggy.com,late,,checkout lower parel 1030064 dineout,1
2513,kashmiri near me,14800,6,4390.0,$0.06,2,25,https://www.swiggy.com/kashmiri-cuisine-order-online-near-me,,,,,,,,,,swiggy.com,kashmiri me,,cuisine order online,1
2514,j p nagar restaurants,33100,6,2636.0,$0.04,9,24,https://www.swiggy.com/city/bangalore/jp-nagar-restaurants/family-dining-restaurants-dineout,Bengaluru,,,,Bengaluru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,nagar,,city bangalore jp family dineout,1
2515,punjab grill,33100,9,1270.0,$0.31,2,28,https://www.swiggy.com/city/delhi/punjab-grill,,Punjab,India,North,,,,,,swiggy.com,grill,,city delhi,1
2516,pizza zone,22200,6,2636.0,$0.89,2,25,https://www.swiggy.com/city/hyderabad/pizza-zone,Hyderabad,,,,Hyderabad,,,,,swiggy.com,pizza zone,,city,1
2517,phurr indiranagar,2900,8,1785.0,$0.20,5,22,https://www.swiggy.com/restaurants/phurr-indiranagar-indiranagar-bangalore-1283370/dineout,Bengaluru,,,,Bengaluru,Indiranagar,Restaurant,Food & Dining,Food & Dining,swiggy.com,phurr,,bangalore 1283370 dineout,1
2518,panch pakhadi,4400,35,56.0,$0.17,2,19,https://www.swiggy.com/city/mumbai/thane-panchpakhadi-restaurants,Mumbai,,,,Mumbai,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city thane panchpakhadi,1
2519,olive oil cost,27100,34,56.0,$0.03,96,34,https://www.swiggy.com/instamart/city/mumbai/sc/oils-and-ghee/olive-oils-682058d4bbe7600001aae46e,Mumbai,,,,Mumbai,,,,,swiggy.com,olive,,instamart city sc oils ghee oils 682058d4bbe7600001aae46e,1
2520,moto g35 5g price,27100,37,56.0,$0.06,100,44,https://www.swiggy.com/instamart/p/motorola-g35-4-gb-ram-128-gb-storage-5000-mah-battery-50-mp-rear-camera-6-72-display-midnight-black-Y50KVQ7OX1,,,,,,,,,,swiggy.com,g35,,instamart motorola gb ram 128 gb storage 5000 mah battery 50 mp rear camera 72 display midnight black y50kvq7ox1,1
2521,mico layout,27100,87,56.0,$0.16,5,19,https://www.swiggy.com/city/bangalore/order-online,Bengaluru,,,,Bengaluru,,,,,swiggy.com,,,city bangalore order online,1
2522,samsung charger 25w,27100,11,406.0,$0.04,100,52,https://www.swiggy.com/instamart/p/samsung-original-25w-single-port-type-c-charger-white-5PFJKGO988,,,,,,,,,,swiggy.com,samsung charger 25w,,instamart original single port type white 5pfjkgo988,1
