No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category,Unknown,Remaining_data,Url_Keywords,Priority Rank
351,raj dhaba,110000,9,8896,$0.28,1,48,https://www.swiggy.com/restaurants/raj-dhaba-gtb-nagar-delhi-1339047/dineout,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
352,punjab dhaba,135000,10,8896,$0.15,1,48,https://www.swiggy.com/city/dehradun/punjabi-dhaba,Dehradun,Unknown,Unknown,Unknown,Dehradun,Unknown,,,,1
353,ananda adyar bhavan,135000,12,3456,$0.05,2,30,https://www.swiggy.com/city/chennai/a2b-adyar-ananda-bhavan-adyar-rest13480,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
354,chinese food near me restaurant,135000,8,6331,$0.05,6,67,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
355,the rameshwaram cafe indiranagar,135000,15,2025,$0.08,6,36,https://www.swiggy.com/city/bangalore/the-rameshwaram-cafe-indiranagar-rest997853,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
356,jalebi kaha invent hui thi,673000,69,283,$0,1,25,https://blog.swiggy.com/food/history-of-jalebi/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
357,cakes and chocolate,135000,42,283,$0.03,84,20,https://www.swiggy.com/city/coimbatore/cakes-by-chocolates-vkk-menon-road-gandhipuram-rest209110,Coimbatore,Unknown,Unknown,Unknown,Coimbatore,Unknown,,,,1
358,breakfast joints near me,90500,6,8896,$0.04,10,25,https://www.swiggy.com/breakfast-dish-restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
359,bob's bar,165000,6,13135,$0,1,48,https://www.swiggy.com/city/bangalore/bobs-bar,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
360,fastrack watches for women,135000,30,283,$0.03,96,63,https://www.swiggy.com/instamart/p/fastrack-analog-women-s-metal-watch-silver-pink-6BPFKBOHWP,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
361,rajasthani dhaba,90500,9,8896,$0.11,1,46,https://www.swiggy.com/city/hyderabad/rajasthani-dhaba-manoviksh-nagar-bowenpally-rest434270,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
362,nord 5,60500,26,324,$0.04,100,41,https://www.swiggy.com/instamart/p/oneplus-nord-5-8-gb-ram-256-gb-storage-6800-mah-battery-50-mp-8-mp-rear-camera-6-83-display-phantom-grey-E5701FEF8J,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
363,mulberries,135000,60,283,$0.14,31,70,https://www.swiggy.com/instamart/p/mahabaleshwar-mulberry-PN173MNA2C,Mahabaleshwar,Unknown,Unknown,Unknown,Mahabaleshwar,Unknown,,,,1
364,mehfil restaurant,110000,7,8896,$0.17,10,51,https://www.swiggy.com/city/hyderabad/mehfil,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
365,chinese restaurant near me,135000,5,21870,$0.26,7,37,https://www.swiggy.com/chinese-restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
366,china wok,135000,12,4563,$0.46,4,49,https://www.swiggy.com/city/mumbai/chinese-wok,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
367,groceries,135000,3,21870,$0.32,6,62,https://www.swiggy.com/instamart,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
368,belgian waffle near me,110000,7,13135,$0.23,5,36,https://www.swiggy.com/the-belgian-waffle-co-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
369,swiggy partner,135000,1,41040,$0.58,1,48,https://partner.swiggy.com/login,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
370,vegetarian hotels near me,6600,4,41040,$0.22,7,9,https://www.swiggy.com/veg-restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
371,ras malai,135000,7,21870,$0.20,2,48,https://www.swiggy.com/instamart/recipe/rasmalai,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
372,open now restaurant near me,135000,5,21870,$0.05,13,26,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
373,airpods pro 3,110000,44,283,$0.03,92,70,https://www.swiggy.com/instamart/p/apple-airpods-pro-3-wireless-earbuds-anc-live-translation-heart-rate-sensing-usb-c-charging-W1ERNMID7P,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
374,krishna sweets,110000,11,4563,$0.22,3,48,https://www.swiggy.com/city/bangalore/sri-krishna-sweets,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
375,mumbai ghatkopar east,135000,21,445,$0.11,5,19,https://www.swiggy.com/city/mumbai/ghatkopar-east-restaurants,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
376,miya kebabs,22200,8,8896,$0,8,27,https://www.swiggy.com/city/mumbai/miya-kebabs-khar-west-rest383529,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
377,restaurants near me open now,110000,5,21870,$0.46,13,38,https://www.swiggy.com/city/hyderabad/late-night-restaurants-dineout,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
378,gulab jamun,165000,11,4563,$0.19,35,58,https://www.swiggy.com/instamart/p/lal-gulab-jamun-7MVPX42OBN,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
379,fast food near me fast food near me,135000,6,21870,$0.06,4,41,https://www.swiggy.com/order-online-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
380,7eleven,110000,33,283,$0.41,2,61,https://www.swiggy.com/city/mumbai/7-eleven-n-s-phadke-road-hubtown-rest1212525,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
381,chinese wok,110000,11,6331,$1.39,7,50,https://www.swiggy.com/city/mumbai/chinese-wok,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
382,day chocolate,135000,9,6331,$0.08,1,16,https://blog.swiggy.com/instamart/chocolate-day/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
383,breezer,135000,76,283,$0,1,60,https://www.swiggy.com/instamart/city/kolkata/sc/paan-corner/drinks-682462130c0f930001b218a3,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
384,swiggy customer care number,135000,1,41040,$0,1,34,https://www.swiggy.com/support/issues/faq,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
385,waffles near me,135000,5,41040,$0.22,5,44,https://www.swiggy.com/waffle-dish-restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
386,waffles close to me,135000,7,13135,$0.07,5,22,https://www.swiggy.com/city/ludhiana/waffle-cuisine-restaurants,Ludhiana,Unknown,Unknown,Unknown,Ludhiana,Restaurant,,,,1
387,k local,135000,4,13135,$0.61,1,20,https://www.swiggy.com/restaurants/k-local-sky-bar-salt-lake-kolkata-598790/dineout,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
388,samosa,135000,4,21870,$0.29,1,61,https://www.swiggy.com/search?query=Samosa,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
389,rameshwaram cafe,135000,13,2659,$0.10,4,49,https://www.swiggy.com/city/bangalore/the-rameshwaram-cafe-2nd-phase-jp-nagar-rest685759,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
390,vada pav,165000,18,1012,$0.17,1,47,https://www.swiggy.com/city/bangalore/vada-pav-dish-restaurants,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
391,grocery,135000,12,2659,$0.30,6,62,https://www.swiggy.com/instamart,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
392,drumstick,165000,9,6331,$0.08,40,73,https://www.swiggy.com/instamart/p/drumstick-nuggekaayi-7HJR4TB1XT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
393,ice apple,135000,27,310,$0.08,1,47,https://www.swiggy.com/instamart/p/ice-apple-VXVTNV74J4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
394,coffee davidoff,135000,17,796,$0.02,97,20,https://www.swiggy.com/instamart/city/gurgaon/cb/davidoff/coffee,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
395,chinar park kolkata,135000,22,580,$0.19,6,20,https://www.swiggy.com/city/kolkata/chinar-park-restaurants,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
396,cetaphil cleanser for oily skin,135000,19,688,$0.11,100,65,https://www.swiggy.com/instamart/p/cetaphil-oily-skin-cleanser-4SDC1KLDX2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
397,cake and chocolate,135000,29,310,$0.03,94,37,https://www.swiggy.com/city/coimbatore/cakes-by-chocolates-vkk-menon-road-gandhipuram-rest209110,Coimbatore,Unknown,Unknown,Unknown,Coimbatore,Unknown,,,,1
398,branded watches for women fastrack,135000,31,283,$0.03,96,20,https://www.swiggy.com/instamart/p/fastrack-analog-women-s-metal-watch-silver-pink-6BPFKBOHWP,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
399,32nd avenue,135000,9,4563,$0.51,11,51,https://www.swiggy.com/city/delhi/32nd-avenue-landmark-restaurants-dineout,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
400,natural ice cream near me,90500,9,6331,$0.19,4,34,https://www.swiggy.com/city/bangalore/natural-ice-cream,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
401,pincode delhi,135000,12,2659,$0,1,47,https://www.swiggy.com/city/mumbai/pincode-delhi-mahakali-andheri-east-rest774508,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
402,peach,135000,18,796,$0.19,2,61,https://www.swiggy.com/instamart/p/indian-peach-INFQL18AN1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
403,indian salem,165000,9,4563,$0.12,1,31,https://www.swiggy.com/city/salem/indian-cuisine-order-online,Salem,Unknown,Unknown,Unknown,Salem,Unknown,,,,1
404,fast foods close to me,135000,6,21870,$0.06,4,48,https://www.swiggy.com/order-online-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
405,chinese spot near me,135000,5,21870,$0.04,7,25,https://www.swiggy.com/city/hyderabad/secunderabad-restaurants/chinese-cuisine-restaurants,Secunderabad,Unknown,Unknown,Unknown,Secunderabad,Restaurant,,,,1
406,chinese restaurants near me,135000,6,13135,$0.30,6,36,https://www.swiggy.com/city/ludhiana/chinese-cuisine-restaurants,Ludhiana,Unknown,Unknown,Unknown,Ludhiana,Restaurant,,,,1
407,chinese restaurant close by me,135000,6,13135,$0.04,7,24,https://www.swiggy.com/city/noida/chinese-cuisine-restaurants,Noida,Unknown,Unknown,Unknown,Noida,Restaurant,,,,1
408,chanakyapuri,110000,33,283,$0.56,9,22,https://www.swiggy.com/city/delhi/chanakyapuri-restaurants,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
409,bob bar,135000,7,13135,$0.02,1,22,https://www.swiggy.com/city/bangalore/bobs-bar,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
410,food locations near me,110000,5,17820,$0.06,19,25,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
411,food eateries near me,74000,6,17820,$0.39,14,32,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
412,food area near me,90500,6,17820,$0.06,14,57,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
413,indian restaurants,110000,70,231,$2.63,6,49,https://www.swiggy.com/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
414,guna,110000,75,231,$0,1,60,https://www.swiggy.com/city/guna/south-indian-cuisine-order-online,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
415,carnatic cafe,110000,8,7249,$0.03,4,49,https://www.swiggy.com/restaurants/carnatic-cafe-greater-kailash-2-greater-kailash-2-281399/dineout,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
416,litti chokha,110000,30,253,$0.05,1,47,https://www.swiggy.com/instamart/recipe/litti-chokha,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
417,lady finger,110000,22,473,$0.08,1,48,https://www.swiggy.com/instamart/p/baby-lady-s-finger-bendekaayi-ZHLG7ZGT3Y,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
418,mop,110000,41,231,$0.02,92,88,https://www.swiggy.com/instamart/p/gala-plastic-and-microfiber-quick-spin-floor-cleaning-mop-3-8inch-1-extra-refill-white-and-blue-ZN5Z968Z2Y,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
419,monster energy,74000,39,231,$0.11,88,67,https://www.swiggy.com/instamart/p/monster-energy-drink-CL1739RPBH,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
420,philips trimmer,110000,30,231,$0.11,99,77,https://www.swiggy.com/stores/instamart/item/GRGRE9EJYQ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
421,netaji subhash place delhi,90500,9,3718,$0.02,5,34,https://www.swiggy.com/city/delhi/netaji-subhash-place-restaurants,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
422,near from me,135000,8,3718,$0.10,1,52,https://www.swiggy.com/order-online-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
423,near about me,135000,6,7249,$0.10,1,30,https://www.swiggy.com/order-online-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
424,cakes and icecreams,110000,9,10703,$0.02,89,19,https://www.swiggy.com/city/mumbai/ice-cream-cakes-cuisine-restaurants,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
425,food destination near me,90500,4,17820,$0.27,18,38,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
426,festival,110000,52,231,$0.62,1,55,https://www.swiggy.com/scenes/music/one-music-festival/bangalore/100068842,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
427,taaza thindi,110000,16,1243,$5.71,5,49,https://www.swiggy.com/city/bangalore/new-taaza-thindi-electronic-city-phase-i-neeladri-nagar-rest156613,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
428,cream stone,90500,7,7249,$0.10,3,46,https://www.swiggy.com/city/hyderabad/cream-stone-ice-cream-kukatpally-rest1853,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
429,pk's,110000,10,1650,$0.09,1,10,https://www.swiggy.com/city/pune/pks-bar-and-restaurant-maan-road-hinjewadi-rest668452,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
430,shop near me,90500,10,2816,$1.05,5,42,https://www.swiggy.com/instamart,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
431,benne dosa,49500,12,2167,$0,1,32,https://www.swiggy.com/city/mumbai/banglore-benne-dosa-vashi-rest1132397,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
432,basa,74000,34,231,$0,1,53,https://www.swiggy.com/instamart/p/ifb-fresh-catch-basa-filet-3PZPLLKIYH,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
433,near of me,110000,4,17820,$0.10,1,58,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
434,resto bar near me,90500,6,17820,$0.20,13,36,https://www.swiggy.com/best-bars-restaurants-dineout-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
435,restaurant recommendations near me,110000,5,17820,$0.06,15,60,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
436,delhi new friends colony,110000,33,231,$0.16,3,36,https://www.swiggy.com/city/delhi/best-restaurants-in-new-friends-colony,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
437,creams,90500,27,253,$0.23,1,59,https://www.swiggy.com/city/chennai/the-creams-avadi-rest65765,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
438,cake and ice cream,90500,42,231,$0.25,47,47,https://www.swiggy.com/city/hyderabad/cream-stone-ice-cream-cakes,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
439,hotel jagdamba,110000,9,7249,$0.06,2,48,https://www.swiggy.com/city/pune/hotel-jagdamba,Pune,Unknown,Unknown,Unknown,Pune,Hotel,,,,1
440,food court near me,90500,12,1650,$0.37,6,34,https://www.swiggy.com/restaurants/aurous-restro-lounge-bistupur-jamshedpur-825045/dineout,Jamshedpur,Unknown,Unknown,Unknown,Jamshedpur,Restaurant,,,,1
441,163 cm in ft,110000,76,231,$0,1,23,https://www.swiggy.com/corporate/wp-content/uploads/2026/05/Q4-FY2026-Shareholder-letter.pdf,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
442,yogabar,110000,29,231,$0.52,98,90,https://www.swiggy.com/instamart/city/bangalore/b/yogabar,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
443,tapioca,90500,12,2816,$0.26,4,60,https://www.swiggy.com/instamart/p/tapioca-ZJ5AID5O20,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
444,near near me,110000,8,2816,$0.10,1,41,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
445,msai mara,110000,9,3718,$0.32,16,21,https://www.swiggy.com/restaurants/msai-mara-sector-16-faridabad-721323/dineout,Faridabad,Unknown,Unknown,Unknown,Faridabad,Restaurant,,,,1
446,restobar near me,110000,9,3718,$0.19,21,49,https://www.swiggy.com/city/coimbatore/best-bars-restaurants-dineout,Coimbatore,Unknown,Unknown,Unknown,Coimbatore,Restaurant,,,,1
447,cheston cold,110000,34,231,$0.24,1,47,https://www.swiggy.com/instamart/p/cheston-cold-new-formula-strip-of-10-tablets-8DD2MXKUQY,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
448,juice stores near me,110000,4,33440,$0.07,2,21,https://www.swiggy.com/juices-dish-restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
449,elaichi,90500,19,649,$0.34,36,69,https://www.swiggy.com/instamart/p/supreme-harvest-green-cardamom-whole-elaichi-green-0S8QWPMD9H,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
450,treat,110000,21,473,$0.95,2,61,https://www.swiggy.com/city/kanpur/treat-since-1988-naveen-market-rest88394,Kanpur,Unknown,Unknown,Unknown,Kanpur,Unknown,,,,1
451,streax hair serum,110000,21,473,$0.02,99,72,https://www.swiggy.com/instamart/p/streax-hair-serum-vitalized-with-walnut-oil-for-hair-smoothening-shine-for-dry-frizzy-hair-AJ8Q0QO9ZU,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
452,near for me,135000,7,5159,$0.10,1,48,https://www.swiggy.com/snacks-dish-restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
453,near by me,110000,7,7249,$0.26,1,42,https://www.swiggy.com/best-bars-restaurants-dineout-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
454,food places near me,74000,6,17820,$0.39,14,32,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
455,beige bangalore,40500,5,17820,$0.15,4,28,https://www.swiggy.com/restaurants/beige-marathahalli-bangalore-1321868/dineout,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
456,baskin robbins near me,90500,11,2816,$0.08,2,33,https://www.swiggy.com/baskin-robbins-ice-cream-desserts-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
457,sector 26,90500,10,2816,$0,10,49,https://www.swiggy.com/city/chandigarh/sector-26-restaurants/family-dining-restaurants-dineout,Unknown,Chandigarh,India,North,Unknown,Restaurant,,,,1
458,restaurants near me that are good,110000,6,17820,$0.05,16,22,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
459,uno card game,40500,52,231,$0.09,37,37,https://www.swiggy.com/instamart/p/mattel-uno-playing-card-game-7yrs-and-above-Y8WYTYH9DE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
460,himalaya face wash,135000,14,1243,$0.05,99,72,https://www.swiggy.com/instamart/p/himalaya-purifying-neem-face-wash-ACGX4ZWXF2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
461,good restaurants near me,110000,3,17820,$0.22,15,39,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
462,a2b near me,90500,5,17820,$0.12,6,42,https://www.swiggy.com/city/bangalore/a2b-adyar-ananda-bhavan,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
463,lucky restaurant,110000,5,17820,$0.16,3,48,https://www.swiggy.com/city/hyderabad/lucky-restaurant-santosh-nagar-rest40377,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
464,shop nearest to me,110000,9,5159,$0.19,13,21,https://www.swiggy.com/instamart,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
465,near me restaurant,90500,5,17820,$0.22,14,45,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
466,burger singh,110000,9,7249,$0.08,3,48,https://www.swiggy.com/city/delhi/burger-singh-big-punjabi-burgers,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
467,biriyani,110000,8,10703,$0.19,1,35,https://www.swiggy.com/city/kolkata/anirbans-biriyani-barasat-madhyamgram-rest461166,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
468,chips,90500,24,473,$0.13,64,78,https://www.swiggy.com/stores/instamart/category-listing?categoryName=Chips+and+Namkeens&custom_back=true&taxonomyType=Speciality+taxonomy+3&utm_source=Google&utm_medium=cpc&utm_campaign=Perf_Instamart_NU_PerfMax_Feeds_Prospecting_XP_Campaign_B&gad_source=1&gclid=CjwKCAiA7Y28BhAnEiwAAdOJUJx2-v0qP5TUxa-e7c6QI22NutGRvV9KfeeCEbveTB0jQUER5qq0PhoCoogQAvD_BwE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
469,uno game cards,90500,43,231,$0.06,12,28,https://www.swiggy.com/instamart/p/mattel-uno-playing-card-game-7yrs-and-above-Y8WYTYH9DE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
470,near me,110000,10,2167,$0.30,1,47,https://www.swiggy.com/instamart,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
471,candid b cream,110000,24,264,$0.12,2,43,https://www.swiggy.com/instamart/p/candid-b-cream-fungal-skin-infections-beclometasone-clotrimazole-S6WHCU2D6Q,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
472,delicious restaurant near me,110000,5,17820,$0.24,8,37,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
473,decent restaurants near me,110000,5,17820,$0.18,14,39,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
474,macbook air m2,110000,25,264,$0.35,94,71,https://www.swiggy.com/instamart/p/apple-macbook-air-m2-chip-16-gb-ram-256-gb-ssd-midnight-macos-sequoia-13-6-led-display-8KW72M437H,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
475,polar bear near me,60500,5,17820,$0.48,1,24,https://www.swiggy.com/city/bangalore/polar-bear-ice-cream-sundaes,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
476,minimalist sunscreen,90500,26,264,$0.09,100,76,https://www.swiggy.com/instamart/p/minimalist-multi-vitamin-spf-50-broad-spectrum-sunscreen-CP509C7FKQ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
477,dust bin,110000,33,231,$0.06,94,76,https://www.swiggy.com/instamart/p/plastic-dustbin-garbage-bin-without-lid-12l-assorted-0KCFASHMGH,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
478,hot water bag,110000,29,231,$0.06,99,72,https://www.swiggy.com/instamart/p/se7en-hot-water-bag-JZK8X924NK,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
479,amul ice cream,90500,2,17820,$0.24,72,62,https://www.swiggy.com/instamart/city/bangalore/cb/amul/ice-creams,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
480,amul dark chocolate,90500,10,2816,$0.15,96,69,https://www.swiggy.com/instamart/p/amul-dark-chocolate-SPO1G7KSCD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
481,xero degrees,110000,9,3718,$0,1,48,https://www.swiggy.com/city/delhi/xero-degrees-upper-ground-floor-krishna-nagar-rest723489,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
482,food place close to me,90500,5,17820,$0.06,18,30,https://www.swiggy.com/restaurants-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
483,mio amore,90500,9,7249,$0.12,1,46,https://www.swiggy.com/city/kolkata/mio-amore-the-cake-shop-sangam-nagar-entally-rest33449,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
484,mangosteen,90500,32,231,$0.09,32,68,https://www.swiggy.com/instamart/p/mangosteen-D3MFSQV9JC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
485,nearby me,90500,10,3718,$0.36,1,46,https://www.swiggy.com/order-online-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
486,dustbin,110000,16,1001,$0.05,95,89,https://www.swiggy.com/instamart/p/plastic-dustbin-garbage-bin-without-lid-12l-assorted-0KCFASHMGH,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
487,chutneys,110000,7,10703,$0.20,6,62,https://www.swiggy.com/city/hyderabad/chutneys,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
488,sanjay nagar bangalore,110000,103,231,$0.11,4,19,https://www.swiggy.com/city/bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
489,rmz ecoworld,110000,38,231,$1.82,7,50,https://www.swiggy.com/city/bangalore/rmz-eco-world-sez-landmark-restaurants-dineout,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
490,ice cream cake,90500,8,10703,$0.24,42,53,https://www.swiggy.com/city/hyderabad/ice-cream-cakes-cuisine-order-online,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
491,soya chaap,110000,94,231,$0.06,56,64,https://www.swiggy.com/food-offer-near-me,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
492,yoga bar,90500,41,231,$0.05,97,27,https://www.swiggy.com/instamart/p/yogabar-daily-10g-protein-bars-variety-pack-of-6-GS5LV28AC7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
