No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
1251,adani port stock price,450000,56,945,$0,1,37,https://www.justdial.com/verticals/stocks/price-quote/adani-port-sez-ltd/adaniports-ns
1252,bangalore chickpet,450000,10,15210,$0.03,5,49,https://www.justdial.com/Bangalore/Chickpet-Market-Chickpete/080PXX80-XX80-241009221448-B4J4_BZDET
1253,bla bla car,450000,18,1935,$0.17,1,43,https://www.justdial.com/Hyderabad/BlaBlaCar/040PXX40-XX40-160216074346-N1M8_BZDET/moreinfo
1254,yamaha,368000,36,945,$0.01,3,61,https://www.justdial.com/Ernakulam/Yamaha/nct-10544878
1255,temples shiva,450000,31,945,$0.15,1,26,https://www.justdial.com/list/shiva-temples-kolkata-maha-shivratri-lord-shiva-temple?wkwebview=1
1256,t p nagar lucknow,450000,4,72900,$0.12,5,19,https://www.justdial.com/Lucknow/Transporters-in-Transport-Nagar/nct-10495191
1257,toilets public,450000,31,1035,$0.10,1,37,https://www.justdial.com/Hyderabad/Public-Bathrooms/nct-11964190
1258,e scooter,368000,35,945,$0.15,95,76,https://www.justdial.com/Patna/Battery-Operated-Scooter-Dealers-in-Frazer-Road/nct-10978178
1259,gas booking number for bharat gas,368000,8,8865,$0,1,20,https://www.justdial.com/Chennai/Bharat-Gas-Booking-Helpline/044PXX44-XX44-120507102023-I5Z6_BZDET
1260,gas booking bharat gas number,368000,9,8865,$0,1,18,https://www.justdial.com/Delhi/Bharat-Gas-Customer-Care-New-Delhi/011PXX11-XX11-120125180356-H8A4_BZDET
1261,punjab bank atm,450000,10,15210,$0.02,1,19,https://www.justdial.com/Mumbai/Punjab-National-Bank-ATMS/nct-11982071
1262,rhc jodhpur,368000,18,1935,$0,1,48,https://www.justdial.com/Jodhpur/Rajasthan-High-Court-Sojati-Gate/0291PX291-X291-110719174357-D5Z1_BZDET
1263,rottweiler breed of dog,450000,40,945,$0.20,1,43,https://www.justdial.com/list/rottweiler-dog-characteristics-training-health-diet
1264,room near me,450000,3,72900,$0.27,38,54,https://www.justdial.com/Nashik/Rooms-On-Rent-in-Trimbakeshwar/nct-10943923
1265,sir's,450000,22,1485,$1,1,70,https://www.justdial.com/Warangal/VC-Sirs-Academy-Near-Tulasi-Bar-Hanamkonda/9999PX870-X870-220503124111-M2W2_BZDET
1266,sonipat india,450000,29,990,$0.08,1,38,https://www.justdial.com/Sonepat/Sonipat-Delhi-Highway-Joshi-Chohan/9999PX130-X130-250922182646-Z6M6_BZDET
1267,sonepat india,450000,22,1935,$0.13,1,45,https://www.justdial.com/Sonepat/Sonipat-Haryana-India/9999PX130-X130-251015004014-J3A2_BZDET
1268,interstellar 2014 film,450000,59,945,$0.55,1,76,https://www.justdial.com/streaming/watch-movies-online/Interstellar/1532671674218
1269,kites,450000,60,945,$0.01,1,61,https://www.justdial.com/streaming/watch-movies-online/Kites/1531894822586
1270,ksr bengaluru city junction bangalore,368000,27,945,$0,1,39,https://www.justdial.com/Bangalore/Bengaluru-City-Junction-Railway-Station-Majestic/080PXX80-XX80-171101210437-R8X3_BZDET
1271,lulu mall,450000,11,11520,$0.09,5,49,https://www.justdial.com/Bangalore/Lulu-International-Shopping-Mall-Opposite-Sujata-Theatre-Rajaji-Nagar-Block-6-Majestic/080PXX80-XX80-220311002514-I2I4_BZDET
1272,meenakshi amman temple in madurai,450000,45,945,$0.08,5,42,https://www.justdial.com/Madurai/Arulmigu-Meenakshi-Sundareshwarar-Temple-Madurai-Bazaar/0452PX452-X452-000230597391-H7G7_BZDET
1273,mumbai central railway station,450000,11,11520,$0.19,5,36,https://www.justdial.com/Mumbai/Mumbai-Central-Railway-Station-Mumbai-Central/022P603982_BZDET
1274,mosque near to me,450000,6,43785,$0.04,1,21,https://www.justdial.com/Bangalore/Mosques/nct-10328437
1275,nearest cng pump,450000,7,29655,$0.06,1,43,https://www.justdial.com/Vadodara/CNG-Filling-Stations/nct-11023015
1276,near me dental,450000,6,72900,$0.63,36,51,https://www.justdial.com/Chandigarh/Dentists/nct-10156331
1277,navi mumbai international airport location,110000,27,1035,$0.68,3,35,https://www.justdial.com/Navi-Mumbai/International-Airport-in-Taloja/nct-10272676
1278,ntpc share price,673000,47,945,$0.62,1,42,https://www.justdial.com/verticals/stocks/price-quote/ntpc-ltd/ntpc-ns
1279,hindustan unilever limited share price,450000,82,945,$0.18,1,41,https://www.justdial.com/verticals/stocks/price-quote/hindustan-unilever-ltd/hindunilvr-bo
1280,icici near me,450000,6,43785,$0.03,8,20,https://www.justdial.com/Ahmedabad/ICICI-Banks/nct-11982354
1281,café coffee day,450000,18,4095,$0.37,3,43,https://www.justdial.com/Delhi/Cafe-Coffee-Day-Aashirwad-Chowk-Dwarka-Sector-12/011PXX11-XX11-120924124828-C8I4_BZDET
1282,c m helpline,550000,16,2520,$0,1,42,https://www.justdial.com/Bhopal/CM-Helpline-Customer-Care/0755PX755-X755-150526181558-K2Z2_BZDET
1283,dilsukhnagar,450000,26,1215,$0.44,5,62,https://www.justdial.com/Hyderabad/Dilsukhnagar-Bus-Station-Durga-Nagar-Dilsukh-Nagar/040PXX40-XX40-161117191404-R9U4_BZDET
1284,dental near me,450000,4,136800,$0.76,45,56,https://www.justdial.com/Kurukshetra/Dentists/nct-10156331
1285,a u small finance bank,368000,18,2655,$0.32,2,35,https://www.justdial.com/Secunderabad/Au-Small-Finance-Bank-Ltd-Opposite-Asoka-Bhoopal-Chamber-Sindhi-Colony-Secunderabad/040PXX40-XX40-210328143938-E6A5_BZDET
1286,vedanta share,246000,57,945,$0.43,1,47,https://www.justdial.com/verticals/stocks/price-quote/vedanta-limited/vedl-ns/corporate
1287,zirakpur zirakpur,450000,31,945,$0.06,2,33,https://www.justdial.com/Zirakpur/Night-Clubs/nct-10337610
1288,victoria memorial kolkata,27100,22,1935,$0,11,25,https://www.justdial.com/Kolkata/Victoria-Memorial-Hall-Near-Queens-Way-Midleton-Row/033P6853927_BZDET
1289,vicky kaushal actor,450000,59,945,$0,1,75,https://www.justdial.com/entertainment/artist/Vicky-Kaushal/A583177
1290,near mosque me,450000,6,43785,$0.04,1,21,https://www.justdial.com/Bangalore/Mosques/nct-10328437
1291,near me rooms,450000,9,29655,$0.25,38,62,https://www.justdial.com/Thiruvananthapuram/Hotels-Rs-500-Below/nct-10255035
1292,near cng pump,673000,7,29655,$0.14,1,43,https://www.justdial.com/Jodhpur/CNG-Filling-Stations/nct-11023015
1293,police station,450000,16,6750,$0.13,1,28,https://www.justdial.com/Hyderabad/Police-Stations/nct-10380242
1294,punjab national bank atm,450000,11,11520,$0.04,1,19,https://www.justdial.com/Bangalore/Punjab-National-Bank-ATMS/nct-11982071
1295,rooms near me,450000,6,29655,$0.18,36,53,https://www.justdial.com/Kozhikode/Hotels-Rs-501-To-Rs-1000/nct-10255037
1296,hariom lottery,450000,2,72900,$0,1,47,https://www.justdial.com/Jaipur/Hariom-Lottery-Panchyawala/0141PX141-X141-220825112114-E5B1_BZDET
1297,hindalco share price,450000,66,945,$0.39,1,42,https://www.justdial.com/verticals/stocks/price-quote/hindalco-industries-ltd/hindalco-ns/forum
1298,idfc,450000,19,1935,$1.27,6,62,https://www.justdial.com/Surat/IDFC-First-Banks/nct-12131682
1299,i c i c i bank near me,450000,8,29655,$0.02,7,39,https://www.justdial.com/Gandhinagar-Gujarat/ICICI-Banks/nct-11982354
1300,canara bank share,450000,73,945,$0.19,1,29,https://www.justdial.com/verticals/stocks/price-compare/canara-bank/canbk-ns
1301,cut and style hair,450000,8,29655,$0.45,1,30,https://www.justdial.com/Sonepat/Cut-Style-Salon-Near-Dav-Multipurpose-School-Main-Market-Sonipat-Sector-15/9999PX130-X130-231212025322-C5N4_BZDET
1302,apple store,450000,40,945,$0.07,21,59,https://www.justdial.com/Mumbai/Apple-Store/nct-11984314
1303,banke bihari temple,450000,14,5085,$0.45,2,43,https://www.justdial.com/Vrindavan/Shri-Banke-Bihari-Temple-Raman-Rati/9999PX565-X565-140527120843-D3M7_BZDET
1304,bharat gas booking number,246000,8,11520,$0,1,34,https://www.justdial.com/Muzaffarnagar/Cooking-Gas-Agencies-Bharat-Gas/nct-10135405
1305,german shepherd,550000,37,945,$0.12,1,47,https://www.justdial.com/list/german-shepherd-dog-guide-personality-traits-training-care
1306,hd movie 2.0,450000,5,29655,$0,1,36,https://www.justdial.com/streaming/watch-movies-online/20/1533753772242
1307,hcl technologies share price,368000,66,945,$0.41,1,34,https://www.justdial.com/verticals/stocks?search=HCL+Tech&type=stocks&node=HCLTECH.NS&hide_header=1&referer=1&isAppl=no&footerlnk=&mobile=&sid=
1308,mahadev temple,450000,18,8865,$0.37,1,48,https://www.justdial.com/Surat/Mahadev-Temple-Kamrej-Char-Rasta/0261PX261-X261-180301185636-E5H7_BZDET
1309,share value of hcl technologies,450000,65,945,$0,1,35,https://www.justdial.com/verticals/stocks/price-quote/hcl-technologies-ltd/hcltech-ns
1310,share price of hul,450000,78,945,$0.23,1,39,https://www.justdial.com/verticals/stocks/price-quote/hindustan-unilever-ltd/hindunilvr-bo
1311,share price of adani port,550000,66,945,$0.60,1,25,https://www.justdial.com/verticals/stocks/price-quote/adani-port-sez-ltd/adaniports-ns
1312,share price hul,450000,80,945,$0.18,1,39,https://www.justdial.com/verticals/stocks/price-quote/hindustan-unilever-ltd/hindunilvr-ns
1313,sbi bank near me,368000,8,29655,$0.74,1,34,https://www.justdial.com/Ahmedabad/State-Bank-Of-India/nct-11978697
1314,star health insurance,450000,27,1035,$2.33,27,28,https://www.justdial.com/Chennai/Star-Health-Insurance/nct-12069286
1315,splendor,450000,43,945,$0.01,1,61,https://www.justdial.com/india/Hero-Splendor-Plus-Two-Wheeler
1316,stock price ntpc,450000,62,945,$0.37,1,36,https://www.justdial.com/verticals/stocks/price-quote/ntpc-ltd/ntpc-ns
1317,tata consultancy,450000,30,945,$0.32,2,63,https://www.justdial.com/Kolkata/Tata-Consultancy-Services-Ltd-New-Town/033PXX33-XX33-110725161430-L5N9_BZDET
1318,sensex share price,450000,66,945,$1.11,1,68,https://www.justdial.com/verticals/stocks/price-quote/bse-sensex/sensex-bo
1319,suzlon energy nse,450000,81,945,$0.25,1,35,https://www.justdial.com/verticals/stocks/price-quote/suzlon-energy-limited/suzlon-bo
1320,icici bank near me,450000,7,43785,$0.32,5,36,https://www.justdial.com/Coimbatore/ICICI-Banks/nct-11982354
1321,karoli baba,450000,31,990,$0.01,3,25,https://www.justdial.com/Delhi/Neem-Karoli-Baba-Ashram-Village-Jonapur-Mehrauli/011PXX11-XX11-091010175734-W6B4_BZDET
1322,lord shiva temples,450000,32,945,$0.15,1,23,https://www.justdial.com/list/shiva-temples-kolkata-maha-shivratri-lord-shiva-temple?wkwebview=1
1323,lic of india,246000,12,4095,$0.07,2,43,https://www.justdial.com/Ludhiana/Lic-Of-India/0161PX161-X161-151224184546-Q9K4_BZDET
1324,mohali zirakpur,450000,38,945,$0.06,2,19,https://www.justdial.com/Zirakpur/Corporate-Companies/nct-10138533
1325,actor siddharth,301000,34,945,$0,1,47,https://www.justdial.com/entertainment/artist/Siddharth/A781378?tab=gallery
1326,banashankari in bangalore,450000,16,3375,$0.12,5,20,https://www.justdial.com/Bangalore/Temples-in-Banashankari-2Nd-Stage/nct-10475644
1327,best restaurants near me,450000,12,6750,$0.21,12,71,https://www.justdial.com/Kurali/Restaurants/nct-10408936
1328,best meal near me,450000,8,21105,$0.17,11,38,https://www.justdial.com/Solapur/Restaurants/nct-10408936
1329,rooms near by me,450000,11,15210,$0.26,36,58,https://www.justdial.com/Thrissur/Hotels-Rs-501-To-Rs-1000/nct-10255037
1330,coffee day cafe,450000,23,1935,$0.19,3,55,https://www.justdial.com/Goa/Cafe-Coffee-Day-Near-Nanutel-Hotel-Margao/0832PX832-X832-130907001752-M6X1_BZDET
1331,chief minister helpline,450000,37,945,$0,1,29,https://www.justdial.com/Bhopal/CM-Helpline-Customer-Care/0755PX755-X755-150526181558-K2Z2_BZDET
1332,cycles,550000,33,945,$0.06,95,80,https://www.justdial.com/india/bike-cycle
1333,dharmasthala in karnataka,550000,34,945,$0.39,1,42,https://www.justdial.com/Dharmasthala/Shri-Dharmasthala-Manju-Natheshwara-Temple-Ujire/0824PX824-X824-180816190321-U7L1_BZDET
1334,dharamshala,368000,29,990,$0.28,1,61,https://www.justdial.com/Shimla/Dharamshalas/nct-10158893
1335,delhi tilak nagar,450000,17,2655,$0.14,5,19,https://www.justdial.com/Delhi/Tourist-Attraction-in-Tilak-Nagar/nct-10596038
1336,near me masjid,49500,6,43785,$0.89,1,28,https://www.justdial.com/Bhavnagar/Mosques/nct-10328437
1337,places of interest near me,450000,4,72900,$0.09,4,52,https://www.justdial.com/Muzaffarnagar/Tourist-Attraction/nct-10596038
1338,seema bought a refrigerator for 14300,450000,15,2520,$0,1,17,https://www.justdial.com/jdmart/Mumbai/Godrej-185-L-Direct-Cool-Single-Door-3-Star-Refrigerator-Joy-Wine-R-D-EDGE-200-WHF-3-2-JOY-WIN/pid-176532379/022PXX22-XX22-130124171852-W5J7?idx=0&jdmid=jdm-1090870-ent-5-24717470&nid=10403891
1339,suzlon nse,1000000,83,945,$0.29,1,47,https://www.justdial.com/verticals/stocks/price-quote/suzlon-energy-limited/suzlon-ns
1340,star health insurance companies,450000,13,6750,$2.33,27,26,https://www.justdial.com/Chennai/Star-Health-Insurance/nct-12069286
1341,today's price of gold in kolkata,450000,59,945,$0.03,1,52,https://www.justdial.com/guides/commodity/todays-gold-rate-in-west-bengal-22-24-carat-gold-price?wkwebview=1
1342,hindalco industries share price,450000,56,945,$0,1,34,https://www.justdial.com/verticals/stocks/price-quote/hindalco-industries-ltd/hindalco-ns
1343,howrah kolkata,450000,52,945,$0,2,48,https://www.justdial.com/Kolkata/Howrah-Bridge-Murgighata/033PXX33-XX33-250807172207-V9J7_BZDET
1344,best eateries near me,450000,9,21105,$0.21,12,38,https://www.justdial.com/Mumbai/Restaurants/nct-10408936
1345,booking number of bharat gas,368000,9,8865,$0,1,20,https://www.justdial.com/Delhi/Bharat-Gas-Customer-Care-New-Delhi/011PXX11-XX11-120125180356-H8A4_BZDET
1346,wrist watch rolex,450000,33,945,$0.53,64,33,https://www.justdial.com/india/ROLEX-Watches
1347,dentist near me,450000,4,136800,$0.83,36,56,https://www.justdial.com/Jyotiba-Phule-Nagar/Dentists-in-Dhanaura/nct-10156331
1348,dominos near me near me,450000,8,29655,$0.07,3,37,https://www.justdial.com/Ghaziabad/Pizza-Outlets-Dominos/nct-12088095
1349,lulu mall kerala,450000,15,8865,$0.06,7,41,https://www.justdial.com/Ernakulam/Lulu-International-Shopping-Mall-Near-Metro-Station-Edappally-Junction/0484PX484-X484-091209165404-W2K9_BZDET
1350,masjids close to me,450000,6,43785,$0.09,1,32,https://www.justdial.com/Warangal/Mosques/nct-10328437
1351,share price ntpc today,450000,72,945,$0.37,1,34,https://www.justdial.com/verticals/stocks/price-quote/ntpc-ltd/ntpc-ns
1352,skechers,450000,18,2655,$0.19,92,88,https://www.justdial.com/india/Skechers-Footwear
1353,spa,550000,11,11520,$0.36,11,65,https://www.justdial.com/Delhi/Beauty-Spas-in-New-Delhi/nct-10042600
1354,uttarakhand roorkee,450000,83,945,$0.06,1,25,https://www.justdial.com/Roorkee/Tourism/nct-10489734
1355,waters,550000,21,1485,$0.91,1,61,https://www.justdial.com/Delhi/Waters-India-Pvt-Ltd-Jasola/011PXX11-XX11-180627035929-G5T9_BZDET
1356,india panjim,450000,8,29655,$0.27,4,37,https://www.justdial.com/Goa/AIR-INDIA-Booking-Office-Campal-Near-Market-Panjim/0832P832STD50755_BZDET
1357,locations to visit near me,450000,11,6750,$0.10,5,21,https://www.justdial.com/Pune/Tourist-Attraction-in-Pimpri/nct-10596038
1358,maruti stock price,450000,78,945,$0.52,1,28,https://www.justdial.com/verticals/stocks/price-quote/maruti-suzuki-india-ltd/maruti-ns
1359,marathi to english language translation,450000,17,1935,$0.28,1,32,https://www.justdial.com/Delhi/Translators-For-Marathi-To-English-Language/nct-10494282
1360,meenakshi temple,450000,40,945,$1.08,6,49,https://www.justdial.com/Madurai/Arulmigu-Meenakshi-Sundareshwarar-Temple-Madurai-Bazaar/0452PX452-X452-000230597391-H7G7_BZDET
1361,nagar tilak,450000,26,1035,$0.11,4,30,https://www.justdial.com/Delhi/Tilak-Nagar-Police-Station-Near-Tilak-Nagar-Metro-Station-Tilak-Nagar/011P2078003_BZDET
1362,mumbai chhatrapati shivaji terminus railway station,8100,17,5085,$0.11,2,35,https://www.justdial.com/Mumbai/Chhatrapati-Shivaji-Terminus-Opposite-Times-Of-India-Building-Fort/022P900443_BZDET
1363,nifty50 chart,450000,52,945,$0.31,1,48,https://www.justdial.com/verticals/stocks/price-compare/nifty-50/index-nsei
1364,police police station,450000,17,3375,$0.12,1,29,https://www.justdial.com/Bangalore/Police-Stations/nct-10380242
1365,pimpri,368000,7,43785,$0.17,9,63,https://www.justdial.com/Pune/Pimpri-Chinchwad-Municipal-Corporation-Near-Ambedkar-Statue-Pimpri/020PXX20-XX20-140726165300-P1C3_BZDET
1366,public toilet,301000,12,8865,$0,4,49,https://www.justdial.com/Hyderabad/Public-Bathrooms/nct-11964190
1367,public lavatory,450000,21,1935,$0.10,1,41,https://www.justdial.com/Delhi/Public-Toilets/nct-11576190
1368,rajinikanth,550000,27,1215,$0,1,60,https://www.justdial.com/Chennai/Rajinikanth-R-Poes-Garden-Gopalapuram/044PXX44-XX44-131011162201-I7W1_BZDET
1369,dindigul,450000,36,945,$0.32,1,60,https://www.justdial.com/Dindigul/Tourist-Attraction-in-Dindigul-Bazaar/nct-10596038
1370,adani enterprises shares price,450000,40,945,$0,1,31,https://www.justdial.com/verticals/stocks/price-quote/adani-enterprises-limited/adanient-ns
1371,banks,1000000,35,945,$0.20,3,61,https://www.justdial.com/Vadodara/Private-Sector-Banks/nct-11190579
1372,baba neem karoli,33100,24,1935,$0.21,10,26,https://www.justdial.com/Delhi/Neem-Karoli-Baba-Ashram-Village-Jonapur-Mehrauli/011PXX11-XX11-091010175734-W6B4_BZDET
1373,dharamshala in himachal pradesh,450000,23,1935,$0.30,1,37,https://www.justdial.com/Dharamshala/Dharamshalas-in-Dharamshala-Cantt/nct-10158893
1374,gas,450000,77,945,$0.20,1,61,https://www.justdial.com/Hyderabad/Gujarat-Gas/040PAPP20081031IRO4376868_BZDET
1375,hul share price,550000,76,945,$0.28,1,42,https://www.justdial.com/verticals/stocks/price-quote/hindustan-unilever-ltd/hindunilvr-ns
1376,idfc first bank share price,450000,66,945,$0,1,34,https://www.justdial.com/verticals/stocks/price-quote/idfc-first-bank-limited/idfcfirstb-ns
1377,watches for womens,450000,42,945,$0.03,100,33,https://www.justdial.com/india/Womens-Watches-for-Women
1378,share value of hcl,368000,74,945,$0.36,1,36,https://www.justdial.com/verticals/stocks/price-quote/hcl-technologies-ltd/hcltech-ns
1379,share price power finance corporation,450000,63,945,$0,1,30,https://www.justdial.com/verticals/stocks/price-quote/power-finance-corporation-ltd/pfc-bo
1380,mumbai bct station,450000,10,8865,$0.06,4,32,https://www.justdial.com/Mumbai/Mumbai-Central-Railway-Station-Mumbai-Central/022P603982_BZDET
1381,police station police,450000,22,1935,$0.12,1,21,https://www.justdial.com/Pune/Police-Stations-in-Pimpri-Chinchwad-New-Town/nct-10380242
1382,places to visit near me,450000,31,945,$0.39,5,49,https://www.justdial.com/Solapur/Tourist-Attraction/nct-10596038
1383,places to visit near m e,450000,18,4095,$0.09,4,41,https://www.justdial.com/Pune/Tourist-Attraction-in-Pimpri-Chinchwad-New-Town/nct-10596038
1384,rajinikanth actor,550000,20,2520,$0,1,54,https://www.justdial.com/Chennai/Rajinikanth-R-Poes-Garden-Gopalapuram/044PXX44-XX44-131011162201-I7W1_BZDET
1385,hcl technologies ltd share price,450000,56,945,$0.38,1,37,https://www.justdial.com/verticals/stocks/price-quote/hcl-technologies-ltd/hcltech-ns
1386,ice cream,550000,19,2655,$0.24,66,53,https://www.justdial.com/india/Ice-Cream
1387,madurai meenakshi mandir,368000,40,945,$0.06,4,43,https://www.justdial.com/Madurai/Arulmigu-Meenakshi-Sundareshwarar-Temple-Madurai-Bazaar/0452PX452-X452-000230597391-H7G7_BZDET
1388,banke bihari temple mathura,368000,44,945,$0.69,1,35,https://www.justdial.com/Vrindavan/Shri-Banke-Bihari-Temple-Raman-Rati/9999PX565-X565-140527120843-D3M7_BZDET
1389,bangalore palace,450000,18,3375,$0.51,7,50,https://www.justdial.com/Bangalore/Bangalore-Palace-Near-Mount-Carmel-Institute-Of-Management-Vasanth-Nagar/080P5177707_BZDET
1390,bangalore banashankari,450000,16,3375,$0.16,5,21,https://www.justdial.com/Bangalore/Temples-in-Banashankari-2Nd-Stage/nct-10475644
1391,au small finance bank,450000,17,3375,$0.40,2,35,https://www.justdial.com/Ludhiana/Au-Small-Finance-Bank/0161PX161-X161-240129123332-B3H8_BZDET
1392,chennai egmore railway station,450000,18,2655,$0.50,4,36,https://www.justdial.com/Chennai/Railway-Enquiry-Services-in-Egmore/nct-10974665
1393,tp nagar lucknow,368000,9,11520,$0.07,8,45,https://www.justdial.com/Lucknow/Transport-Nagar-Railway-Station-Sector-F-Lda-Colony-Transport-Nagar/0522PX522-X522-220316205723-X8R8_BZDET
1394,visiting locations near me,450000,8,29655,$0.07,9,27,https://www.justdial.com/Bhubaneshwar/Tourist-Attraction/nct-10596038
1395,velachery chennai,450000,17,2520,$0.09,6,30,https://www.justdial.com/Chennai/Tourist-Attraction-in-Velachery-Main-Road-Velacheri/nct-10596038
1396,vaishno bhawan,450000,11,11520,$0.32,1,17,https://www.justdial.com/Ludhiana/Prachin-Shri-Vaishno-Bhawan-Model-Town/0161PX161-X161-181206005739-E7V4_BZDET
1397,nearby me room,450000,7,21105,$0.22,52,20,https://www.justdial.com/Dehradun/Rooms-On-Rent-in-Raipur-Of/nct-10943923
1398,personal lender loans,450000,49,945,$0.86,56,51,https://www.justdial.com/Noida/Unsecured-Personal-Loans/nct-12890462
1399,railway station egmore,450000,33,945,$0.12,4,25,https://www.justdial.com/Chennai/Railway-Enquiry-Services-in-Egmore/nct-10974665
1400,restroom public,301000,17,4095,$0.28,3,51,https://www.justdial.com/Chennai/Public-Bathrooms/nct-11964190
1401,roorkee uttarakhand india,450000,77,945,$0.06,1,20,https://www.justdial.com/Roorkee/Tourism/nct-10489734
1402,roorkee,450000,4,72900,$0,1,60,https://www.justdial.com/Roorkee/Adventure-Parks/nct-11376979
1403,hindalco industries ltd share price,450000,55,945,$0,1,34,https://www.justdial.com/verticals/stocks/price-quote/hindalco-industries-ltd/hindalco-ns
1404,idoit,450000,58,945,$0,1,38,https://www.justdial.com/jdmart/Kolkata/Idoit-Design--Golf-Green/033PXX33-XX33-200108220319-Z3E4_BZDET/catalogue?nid=10968891
1405,jbs bus stop stand,550000,6,72900,$0.11,5,18,https://www.justdial.com/Hyderabad/Jubilee-Bus-Station-Jbs-Premises-Opposite-Gayatri-Garden-Karkhana/040PXX40-XX40-231006002158-Y8N6_BZDET
1406,life insurance corporation of india,450000,21,1935,$0.11,9,37,https://www.justdial.com/Delhi/Life-Insurance-Corporation-of-India-L-I-C/011PXX11-XX11-151120141716-F1T7_BZDET
1407,cafe coffee day,450000,14,8865,$0.74,7,45,https://www.justdial.com/Bangalore/Cafe-Coffee-Day-Near-Bhagini-Restaurant-Bhattarahalli/080PXX80-XX80-130828152818-Y2Y1_BZDET
1408,c n g pump near,450000,8,29655,$0.02,1,16,https://www.justdial.com/Surat/CNG-Filling-Stations/nct-11023015
1409,coimbatore gandhipuram,450000,12,11520,$0.40,5,49,https://www.justdial.com/Coimbatore/Tourist-Attraction-in-Gandhipuram-Coimbatore/nct-10596038
1410,delhi hauz khas,368000,19,2655,$0.16,4,38,https://www.justdial.com/Delhi/Hauz-Khas-Village-Near-Green-Park-Metro-Station-Hauz-Khas/011PXX11-XX11-141213212515-P1C3_BZDET
1411,devanahalli,450000,49,945,$0.19,2,61,https://www.justdial.com/Bangalore/Tourist-Attraction-in-Devanahalli/nct-10596038
1412,adani port share price,0,82,945,$0,1,4,https://www.justdial.com/verticals/stocks/price-quote/adani-port-sez-ltd/adaniports-ns
1413,actor rajinikanth,450000,19,2520,$0,1,59,https://www.justdial.com/Chennai/Rajinikanth-R-Poes-Garden-Gopalapuram/044PXX44-XX44-131011162201-I7W1_BZDET
1414,automatic weather station,450000,21,1485,$0.15,15,19,https://www.justdial.com/Delhi/Automatic-Weather-Station-Dealers/nct-12021608
1415,gsd breeders,450000,18,2655,$0.19,1,47,https://www.justdial.com/Hyderabad/Pet-Shops-For-German-Shepherd-Dog/nct-11570415
1416,hauz khas new delhi delhi,450000,39,945,$0.09,4,24,https://www.justdial.com/Delhi/Hauz-Khas-Village-Near-Green-Park-Metro-Station-Hauz-Khas/011PXX11-XX11-141213212515-P1C3_BZDET
1417,star health insurance company,450000,14,6750,$1.88,25,27,https://www.justdial.com/Chennai/Star-Health-Insurance/nct-12069286
1418,t nagar chennai,368000,13,8865,$0.28,16,47,https://www.justdial.com/Chennai/Tourist-Attraction-in-T-Nagar/nct-10596038
1419,starbucks near me,301000,9,17259,$0.71,3,43,https://www.justdial.com/Kakinada/Starbucks/nct-11979027
1420,sri chamarajendra park,368000,16,4158,$0,5,44,https://www.justdial.com/Bangalore/Sri-Chamarajendra-Park-Behind-High-Court-Of-Karnataka-Ambedkar-Veedhi/080PXX80-XX80-190228191138-R5B3_BZDET
1421,stock prices of tesla,301000,58,772,$0.80,1,75,https://www.justdial.com/verticals/stocks/price-quote/tesla-inc/tsla
1422,stock price hcc,368000,77,772,$0,1,22,https://www.justdial.com/verticals/stocks/price-quote/hindustan-construction-co/hcc-ns
1423,tourist places near me,368000,15,4158,$0.38,2,35,https://www.justdial.com/Ankleshwar/Tourist-Attraction/nct-10596038
1424,tvs showroom near me,301000,11,7249,$0.08,5,36,https://www.justdial.com/Pune/Motorcycle-Dealers-TVS-in-Pimpri/nct-10329918
1425,railway station gkp,368000,12,7249,$0.10,3,19,https://www.justdial.com/Gorakhpur/Gorakhpur-Railway-Station-Near-Kawwa-Bagh-Colony-Basharatpur-Railway-Colony/9999PX551-X551-180627005743-V5E6_BZDET
1426,rekha film actress,368000,37,772,$0.10,1,53,https://www.justdial.com/list/5-iconic-rekha-movies-that-redefined-women-centric-cinema
1427,share price power grid corporation,301000,56,772,$0,1,23,https://www.justdial.com/verticals/stocks/price-quote/power-grid-corp-ltd/powergrid-ns/peercomp
1428,share price of hcc,450000,28,772,$0,1,29,https://www.justdial.com/verticals/stocks/price-quote/hindustan-construction-co/hcc-ns
1429,share price bajaj auto,368000,99,772,$0.29,1,37,https://www.justdial.com/verticals/stocks/price-compare/Bajaj-Auto-Limited/bajaj-auto-ns
1430,siddhivinayak mumbai temple,368000,26,1582,$0.05,3,40,https://www.justdial.com/Mumbai/Shree-Siddhivinayak-Ganpati-Temple-Opposite-Hotel-Kohinoor-Prabhadevi/022P604145_BZDET
1431,shree maruti courier,301000,8,7249,$0.44,1,42,https://www.justdial.com/Rourkela/Shree-Maruti-Courier-Madhusudan-Marg/9999PX661-X661-210811220800-S1B2_BZDET
1432,state bank of india customer service,368000,10,5520,$0,1,21,https://www.justdial.com/Muzaffarpur/State-Bank-Of-India-Near-Bhola-Chowk-Muzaffarpur-Court/9999PX621-X621-171014125842-E4I3_BZDET
1433,kale khan delhi,368000,47,772,$0.10,3,19,https://www.justdial.com/Delhi/Sarai-Kale-Khan-Railway-Station-Sarai-Kale-Khan/011PXX11-XX11-220127152945-Z6V7_BZDET
